WO,Value,Date,Contractor,GL Account
70005003,9.90,16/06/2017,150583,6207000203
70005003,30.60,16/06/2017,150583,6207000203
70005003,40.50,16/06/2017,150583,6207000203
70005062,114.00,21/06/2017,151355,6207000200
70005062,190.00,21/06/2017,151355,6207000200
70005062,30.00,21/06/2017,151355,6207000203
80012480,612.00,23/07/2019,156593,6207000200
80012409,272.00,23/07/2019,156593,6207000200
70004107,70.80,08/07/2014,153144,6207000203
70004107,37.50,08/07/2014,153144,6207000203
80012523,136.00,30/07/2019,150589,6207000200
80012546,408.00,30/07/2019,150589,6207000200
80012545,272.00,30/07/2019,150589,6207000200
80012541,816.00,30/07/2019,150589,6207000200
80012537,816.00,30/07/2019,150589,6207000200
80012532,816.00,30/07/2019,150589,6207000200
80012531,816.00,30/07/2019,150589,6207000200
80012530,816.00,30/07/2019,150589,6207000200
80012534,272.00,30/07/2019,150589,6207000200
80012527,272.00,30/07/2019,150589,6207000200
80012539,816.00,30/07/2019,150589,6207000200
80012410,76.68,30/07/2019,150508,6207000203
80012410,58.09,30/07/2019,150508,6207000203
80012410,38.73,30/07/2019,150508,6207000203
80012410,109.73,30/07/2019,150508,6207000203
80012410,80.69,30/07/2019,150508,6207000203
80012410,14.24,30/07/2019,150508,6207000203
80012410,95.27,30/07/2019,150508,6207000203
80012410,62.42,30/07/2019,150508,6207000203
80012410,52.36,30/07/2019,150508,6207000203
80012410,5.19,30/07/2019,150508,6207000203
80012410,62.42,30/07/2019,150508,6207000203
80012541,214.50,30/07/2019,150508,6207000203
80012541,58.41,30/07/2019,150508,6207000203
80012541,8.25,30/07/2019,150508,6207000203
80012541,149.20,30/07/2019,150508,6207000203
80012523,136.00,30/07/2019,150589,6207000200
80012525,272.00,30/07/2019,150589,6207000200
80012535,1496.00,30/07/2019,150589,6207000200
70005302,2812.21,26/09/2018,151342,6207000203
70005302,2351.05,26/09/2018,151342,6207000203
70005302,50.00,26/09/2018,150344,6207000201
70005302,140.00,26/09/2018,150344,6207000201
70003887,443.52,05/07/2013,150583,6207000203
70003977,371.70,05/07/2013,150583,6207000203
70003882,400.00,01/07/2013,155418,6207000202
70003891,80.00,03/07/2013,155509,6207000203
70003882,105.00,02/07/2013,150508,6207000203
70003882,59.85,02/07/2013,150508,6207000203
70003882,35.92,02/07/2013,150508,6207000203
70003882,48.40,02/07/2013,150508,6207000203
70005076,15.30,22/06/2017,150993,6207000203
70005076,16.44,22/06/2017,150993,6207000203
70005062,32.80,22/06/2017,150993,6207000203
80012467,244.40,30/07/2019,151365,6207000203
80012467,3.76,30/07/2019,151365,6207000203
80012467,5.26,30/07/2019,151365,6207000203
80012467,11.28,30/07/2019,151365,6207000203
80012467,3.20,30/07/2019,151365,6207000203
80012467,1.88,30/07/2019,151365,6207000203
80012467,1.17,30/07/2019,151365,6207000203
80012467,2.82,30/07/2019,151365,6207000203
80012504,49.35,30/07/2019,151365,6207000203
80012504,18.56,30/07/2019,151365,6207000203
80012504,16.92,30/07/2019,151365,6207000203
80012504,7.99,30/07/2019,151365,6207000203
80012504,13.63,30/07/2019,151365,6207000203
80012504,16.45,30/07/2019,151365,6207000203
80012504,11.28,30/07/2019,151365,6207000203
80012504,10.34,30/07/2019,151365,6207000203
80012504,12.22,30/07/2019,151365,6207000203
80012491,244.40,30/07/2019,151365,6207000203
80012467,197.40,30/07/2019,151365,6207000203
80012467,16.21,30/07/2019,151365,6207000203
80012467,16.92,30/07/2019,151365,6207000203
80012467,15.98,30/07/2019,151365,6207000203
80012504,84.60,30/07/2019,151365,6207000203
80012504,23.50,30/07/2019,151365,6207000203
80012504,7.05,30/07/2019,151365,6207000203
80012541,22.56,30/07/2019,151365,6207000203
80012541,50.76,30/07/2019,151365,6207000203
80012523,136.00,30/07/2019,150589,6207000200
80012521,612.00,30/07/2019,150589,6207000200
80012490,272.00,30/07/2019,150589,6207000200
80012489,408.00,30/07/2019,150589,6207000200
80012484,544.00,30/07/2019,150589,6207000200
80012483,272.00,30/07/2019,150589,6207000200
80012479,272.00,30/07/2019,150589,6207000200
80012467,510.00,30/07/2019,150589,6207000200
80012466,408.00,30/07/2019,150589,6207000200
80012408,1768.00,30/07/2019,150589,6207000200
80012495,272.00,30/07/2019,150589,6207000200
80012413,272.00,30/07/2019,150589,6207000200
80012495,680.00,30/07/2019,150589,6207000200
80012533,544.00,30/07/2019,156593,6207000200
80012504,272.00,30/07/2019,156593,6207000200
80012497,272.00,30/07/2019,156593,6207000200
80012504,544.00,30/07/2019,156593,6207000200
80012508,272.00,30/07/2019,156593,6207000200
80012533,272.00,30/07/2019,156593,6207000200
80012528,1026.00,30/07/2019,151355,6207000200
80012528,450.00,30/07/2019,151355,6207000203
80012529,494.00,30/07/2019,151355,6207000200
80012529,110.00,30/07/2019,151355,6207000203
80012503,800.00,31/07/2019,155980,6207000202
80012480,500.00,31/07/2019,155980,6207000202
80012409,650.00,31/07/2019,155980,6207000202
80012398,400.00,31/07/2019,154494,6207000202
80012491,190.00,31/07/2019,154494,6207000202
80012413,400.00,31/07/2019,154494,6207000202
80012521,640.00,31/07/2019,153447,6207000202
80012467,260.00,31/07/2019,153447,6207000202
80012467,280.00,31/07/2019,153447,6207000202
80012398,360.00,31/07/2019,150751,6207000203
80012486,387.00,31/07/2019,155096,6207001403
70005037,170.00,19/06/2017,153445,6207000201
70004978,125.00,19/06/2017,153445,6207000201
70004978,1200.00,19/06/2017,153445,6207000201
80012468,5900.00,31/07/2019,150589,6207000203
80012468,5400.00,02/08/2019,150589,6207000203
80012491,544.00,30/07/2019,150589,6207000200
80012526,408.00,30/07/2019,150589,6207000200
80012503,544.00,30/07/2019,150589,6207000200
80012506,272.00,30/07/2019,150589,6207000200
80012524,1224.00,30/07/2019,150589,6207000200
80012518,612.00,30/07/2019,150589,6207000200
80012489,272.00,30/07/2019,150589,6207000200
80012509,544.00,30/07/2019,150589,6207000200
80012505,816.00,30/07/2019,150589,6207000200
80012502,680.00,30/07/2019,150589,6207000200
80012507,272.00,30/07/2019,150589,6207000200
80012521,272.00,31/07/2019,150589,6207000200
80012489,272.00,31/07/2019,150589,6207000200
80012552,266.00,31/07/2019,151355,6207000200
80012552,77.00,31/07/2019,151355,6207000203
80012553,760.00,31/07/2019,151355,6207000200
80012553,65.00,31/07/2019,151355,6207000203
80012390,419.20,02/08/2019,150583,6207000203
80012504,272.00,21/08/2019,156593,6207000200
80012412,83.66,26/08/2019,151365,6207000203
80012412,16.12,26/08/2019,151365,6207000203
80012412,36.10,26/08/2019,151365,6207000203
80012412,11.28,26/08/2019,151365,6207000203
80012412,28.20,26/08/2019,151365,6207000203
80012412,4.70,26/08/2019,151365,6207000203
80012412,25.90,26/08/2019,151365,6207000203
80012423,78.96,26/08/2019,151365,6207000203
80012423,11.75,26/08/2019,151365,6207000203
80012423,6.20,26/08/2019,151365,6207000203
80012423,78.96,26/08/2019,151365,6207000203
80012423,42.30,26/08/2019,151365,6207000203
80012423,19.74,26/08/2019,151365,6207000203
80012435,249.10,26/08/2019,151365,6207000203
80012435,28.20,26/08/2019,151365,6207000203
80012435,94.00,26/08/2019,151365,6207000203
80012435,62.98,26/08/2019,151365,6207000203
80012435,41.36,26/08/2019,151365,6207000203
80012435,9.40,26/08/2019,151365,6207000203
70005180,388.50,03/10/2018,151355,6207000200
70004976,24.74,20/06/2017,151365,6207000203
70004976,7.52,20/06/2017,151365,6207000203
70004976,6.02,20/06/2017,151365,6207000203
70004976,3.36,20/06/2017,151365,6207000203
70004995,44.56,20/06/2017,151365,6207000203
70003884,47.78,12/07/2013,151342,6207000203
70003884,24.60,12/07/2013,151342,6207000203
70003884,3.34,12/07/2013,151342,6207000203
70003884,2.69,12/07/2013,151342,6207000203
70003884,95.96,12/07/2013,151342,6207000203
70003884,33.00,12/07/2013,151342,6207000203
70003884,19.55,12/07/2013,151342,6207000203
70003884,47.28,12/07/2013,151342,6207000203
70003884,4.06,12/07/2013,151342,6207000203
70003884,9.12,12/07/2013,151342,6207000203
70003884,11.10,12/07/2013,151342,6207000203
70003884,8.62,12/07/2013,151342,6207000203
70003884,4.96,12/07/2013,151342,6207000203
70003884,10.66,12/07/2013,151342,6207000203
70003884,27.52,12/07/2013,151342,6207000203
70003884,17.40,12/07/2013,151342,6207000203
70003884,28.08,12/07/2013,151342,6207000203
70003884,5.12,12/07/2013,151342,6207000203
70003884,37.54,12/07/2013,151342,6207000203
70003901,50.00,17/07/2013,154513,6207000203
70003901,16.00,17/07/2013,154513,6207000203
70003901,16.00,17/07/2013,154513,6207000203
70003901,26.00,17/07/2013,154513,6207000203
70003901,52.00,17/07/2013,154513,6207000203
70003901,47.00,17/07/2013,154513,6207000203
70003901,10.00,17/07/2013,154513,6207000203
70003901,120.00,17/07/2013,154513,6207000201
70003901,30.00,17/07/2013,154513,6207000203
70003901,32.00,17/07/2013,154513,6207000203
70003901,34.00,17/07/2013,154513,6207000203
70003901,56.00,17/07/2013,154513,6207000203
70003901,40.00,17/07/2013,154513,6207000201
70003901,170.00,17/07/2013,154513,6207000201
70003901,120.00,17/07/2013,154513,6207000202
70003901,70.00,17/07/2013,154513,6207000201
70003890,45.00,17/07/2013,154513,6207000203
70003890,55.00,17/07/2013,154513,6207000203
70003890,5.90,17/07/2013,154513,6207000203
70003890,11.80,17/07/2013,154513,6207000203
70003890,15.00,17/07/2013,154513,6207000203
70003890,11.00,17/07/2013,154513,6207000203
70003890,8.50,17/07/2013,154513,6207000203
70003890,70.00,17/07/2013,154513,6207000203
70003890,11.00,17/07/2013,154513,6207000203
70003890,150.00,17/07/2013,154513,6207000201
70005077,155.00,27/06/2017,151355,6207000203
70004107,540.00,01/07/2014,155418,6207000202
70004107,200.00,02/07/2014,450466,6207000201
80012466,445.00,07/08/2019,151355,6207000203
70003898,625.00,22/07/2013,151355,6207000202
70003886,1040.00,22/07/2013,151355,6207000202
70003892,1250.00,22/07/2013,151355,6207000202
70003886,660.00,22/07/2013,151355,6207000202
70003886,490.00,22/07/2013,151355,6207000202
70003882,650.00,22/07/2013,151355,6207000202
70003882,535.00,22/07/2013,151355,6207000202
70003884,200.00,16/07/2013,150344,6207000201
70004107,69.30,14/07/2014,153144,6207000203
70004107,70.80,14/07/2014,153144,6207000203
70005076,120.00,28/06/2017,150465,6207000203
70005081,15.00,28/06/2017,152233,6207000203
70004978,735.00,23/06/2017,153445,6207000203
70005037,1450.00,23/06/2017,153445,6207000203
70003882,19.22,26/07/2013,152337,6207000203
70005003,77.00,27/06/2017,150583,6207000203
70005003,44.00,27/06/2017,150583,6207000203
70005003,10.00,27/06/2017,150583,6207000203
70005003,12.00,27/06/2017,150583,6207000203
70005003,24.00,27/06/2017,150583,6207000203
70005003,26.00,27/06/2017,150583,6207000203
70005003,17.00,27/06/2017,150583,6207000203
70005003,19.00,27/06/2017,150583,6207000203
70005003,37.00,27/06/2017,150583,6207000203
70005003,42.00,27/06/2017,150583,6207000203
70005003,39.00,27/06/2017,150583,6207000203
70005003,40.00,27/06/2017,150583,6207000203
70005003,15.00,27/06/2017,150583,6207000203
70004107,68.72,16/07/2014,151357,6207000203
70005003,70.80,29/06/2017,153144,6207000203
70005062,73.00,30/06/2017,150993,6207000203
70005062,141.00,30/06/2017,150993,6207000203
70005003,40.50,28/06/2017,150583,6207000203
70005003,16.20,28/06/2017,150583,6207000203
70005003,16.20,28/06/2017,150583,6207000203
70005003,16.80,28/06/2017,150583,6207000203
70005003,19.44,28/06/2017,150583,6207000203
70005003,48.00,28/06/2017,150583,6207000203
70005003,22.80,28/06/2017,150583,6207000203
70005062,500.00,01/06/2017,450466,6207000201
70003882,29.90,24/07/2013,152337,6207000203
70003898,295.00,01/07/2013,150583,6207000203
70004107,397.21,17/07/2014,150508,6207000203
70005081,202.50,30/06/2017,155070,6207000203
70003884,90.00,25/07/2013,150337,6207000201
70003884,65.00,25/07/2013,150337,6207000201
70003884,186.50,25/07/2013,150337,6207000203
70003901,120.00,05/07/2013,152789,6207000201
70005003,108.50,30/06/2017,150583,6207000203
70005003,13.00,30/06/2017,150583,6207000203
70005003,19.00,30/06/2017,150583,6207000203
70005003,24.00,30/06/2017,150583,6207000203
70005003,24.60,30/06/2017,150583,6207000203
70005003,12.00,30/06/2017,150583,6207000203
70005003,24.00,30/06/2017,150583,6207000203
70005003,73.00,30/06/2017,150583,6207000203
70005003,18.00,30/06/2017,150583,6207000203
70005003,7.20,30/06/2017,150583,6207000203
70005003,9.60,30/06/2017,150583,6207000203
70005003,16.20,30/06/2017,150583,6207000203
70005003,32.30,30/06/2017,150583,6207000203
70005003,16.60,30/06/2017,150583,6207000203
70005003,12.00,30/06/2017,150583,6207000203
70004976,-24.74,20/06/2017,151365,6207000203
70004976,-7.52,20/06/2017,151365,6207000203
70004976,-6.02,20/06/2017,151365,6207000203
70004976,-3.36,20/06/2017,151365,6207000203
70004995,-44.56,20/06/2017,151365,6207000203
70003898,150.00,01/07/2013,450466,6207000201
70004107,68.78,18/07/2014,151365,6207000203
70004107,98.70,24/07/2014,151365,6207000203
70004107,328.82,18/07/2014,150508,6207000203
70004107,284.15,24/07/2014,150508,6207000203
70004107,70.80,23/07/2014,153144,6207000203
70004995,1820.00,30/06/2017,155980,6207000202
80008598,450.00,30/06/2017,155980,6207000202
70005062,22.60,30/06/2017,150249,6207000203
70003884,100.00,30/07/2013,150344,6207000201
70003884,350.00,30/07/2013,150344,6207000201
70003884,150.00,30/07/2013,150344,6207000201
70003884,360.00,30/07/2013,150344,6207000201
70003898,272.36,30/07/2013,155566,6207000202
70005003,250.00,30/06/2017,155303,6207000202
70005095,75.00,30/06/2017,150337,6207000202
70005095,37.00,30/06/2017,150337,6207000203
70005102,1980.00,30/06/2017,152119,6207000203
70005102,1870.55,30/06/2017,152119,6207000203
70005102,209.00,30/06/2017,152119,6207000203
70005081,350.00,05/07/2017,450466,6207000200
70005092,150.00,05/07/2017,155671,6207000200
70005302,400.00,04/10/2018,151342,6207000201
70005302,-2812.21,04/10/2018,151342,6207000203
70005302,2812.21,04/10/2018,151342,6207000203
70005092,120.00,30/06/2017,150344,6207000201
70005092,50.00,30/06/2017,150344,6207000201
70005092,1400.00,30/06/2017,150344,6207000201
70005092,2200.00,30/06/2017,150344,6207000203
70005092,93.17,30/06/2017,152508,6207000203
70005093,485.73,30/06/2017,154604,6207000203
70005092,5500.00,21/06/2017,150344,6207000202
70005093,50.00,30/06/2017,150344,6207000201
70004976,26.32,03/07/2017,151365,6207000203
70004976,7.99,03/07/2017,151365,6207000203
70004976,6.11,03/07/2017,151365,6207000203
70004995,47.38,03/07/2017,151365,6207000203
70004976,22.84,03/07/2017,151365,6207000203
70005302,-2400.00,15/10/2018,150344,6207000201
70005003,142.00,05/07/2017,151365,6207000203
70005003,207.00,05/07/2017,151365,6207000203
70005003,54.00,05/07/2017,151365,6207000203
70005003,79.90,05/07/2017,151365,6207000203
70005003,27.66,05/07/2017,151365,6207000203
70005003,103.40,05/07/2017,151365,6207000203
70005003,26.15,05/07/2017,151365,6207000203
70005003,21.00,05/07/2017,151365,6207000203
70005003,21.00,05/07/2017,151365,6207000203
70005003,2.40,05/07/2017,151365,6207000203
70005003,14.58,05/07/2017,151365,6207000203
70005102,-209.00,30/06/2017,152119,6207000203
70005102,802.56,30/06/2017,152119,6207000203
70005003,115.00,27/06/2017,152233,6207000203
70005003,16.00,27/06/2017,152233,6207000203
70005003,13.20,27/06/2017,152233,6207000203
70005003,15.00,27/06/2017,152233,6207000203
70005003,8.00,27/06/2017,152233,6207000203
70005003,8.00,27/06/2017,152233,6207000203
70005003,7.00,27/06/2017,152233,6207000203
70005092,50.00,30/06/2017,150344,6207000201
70005093,50.00,30/06/2017,150344,6207000201
70005095,50.00,30/06/2017,150344,6207000201
70005102,50.00,30/06/2017,150344,6207000201
70005092,-50.00,30/06/2017,150344,6207000201
70005093,-50.00,30/06/2017,150344,6207000201
70005095,-50.00,30/06/2017,150344,6207000201
70005102,-50.00,30/06/2017,150344,6207000201
70005095,0.00,30/06/2017,150344,
70005081,3.00,01/07/2017,152233,6207000203
70003882,800.00,06/08/2013,155549,6207000203
70005302,100.00,15/10/2018,150344,6207000201
70004107,1200.00,28/07/2014,150274,6207000201
70005302,-2000.00,05/08/2019,150344,6207000201
80012408,40.00,07/08/2019,151355,6207000203
80012408,130.00,07/08/2019,151355,6207000203
80012489,475.00,08/08/2019,151355,6207000203
80012386,760.00,08/08/2019,151355,6207000203
80012386,1100.00,08/08/2019,151355,6207000202
80012412,292.29,19/08/2019,150508,6207000203
80012412,140.30,19/08/2019,150508,6207000203
80012412,180.59,19/08/2019,150508,6207000203
80012468,2097.40,19/08/2019,150508,6207000203
80012468,118.29,19/08/2019,150508,6207000203
80012410,4500.00,19/08/2019,155231,6207000201
80012375,7900.00,19/08/2019,153447,6207000203
80012440,276.06,23/08/2019,156037,6207000203
80012440,64.22,23/08/2019,156037,6207000203
80012472,2000.00,09/08/2019,150589,6207000203
80012428,4500.00,09/08/2019,150589,6207000203
80012417,2950.00,09/08/2019,150589,6207000203
80012462,544.00,22/08/2019,150589,6207000200
80012436,544.00,22/08/2019,150589,6207000200
80012421,3536.00,22/08/2019,150589,6207000200
80012422,544.00,22/08/2019,150589,6207000200
80012463,3264.00,22/08/2019,150589,6207000200
80012423,748.00,22/08/2019,150589,6207000200
80012453,544.00,22/08/2019,150589,6207000200
80012557,1088.00,22/08/2019,150589,6207000200
80012425,1632.00,22/08/2019,150589,6207000200
80012452,2720.00,22/08/2019,150589,6207000200
80012426,1904.00,22/08/2019,150589,6207000200
80012429,816.00,22/08/2019,150589,6207000200
80012423,4998.00,22/08/2019,150589,6207000200
80012464,7140.00,22/08/2019,150589,6207000200
80012429,2584.00,22/08/2019,150589,6207000200
80012440,6052.00,22/08/2019,150589,6207000200
80012423,2516.00,22/08/2019,150589,6207000200
80012473,3128.00,22/08/2019,150589,6207000200
80012455,1088.00,22/08/2019,150589,6207000200
80012556,2958.00,22/08/2019,150589,6207000200
80012454,1088.00,22/08/2019,150589,6207000200
80012472,4896.00,22/08/2019,150589,6207000200
80012415,2176.00,22/08/2019,150589,6207000200
80012561,2584.00,22/08/2019,150589,6207000200
80012560,952.00,22/08/2019,150589,6207000200
80012420,4284.00,22/08/2019,150589,6207000200
80012419,6868.00,22/08/2019,150589,6207000200
80012424,2516.00,22/08/2019,150589,6207000200
80012438,156.30,21/08/2019,150848,6207000203
80012438,15.36,21/08/2019,150848,6207000203
80012438,18.00,21/08/2019,150848,6207000203
80012438,42.48,21/08/2019,150848,6207000203
80012438,119.88,21/08/2019,150848,6207000203
80012438,38.88,21/08/2019,150848,6207000203
80012438,48.80,21/08/2019,150848,6207000203
