WO,Date,MatCode,Value,Contractor,GL.Account
80011101,02/01/18,,930,450466,6207000202
70005378,02/19/19,91100095,39.1,151360,6207000203
70005378,02/19/19,91100021,6.8,151360,6207000203
70005378,02/19/19,91100098,12.9,151360,6207000203
70005234,02/01/18,,320,450466,6207000201
80011219,02/01/18,,160,450466,6207000201
70005193,02/01/18,,250,450466,6207000203
70005234,02/01/18,,320,450466,1502000002
80011963,02/19/19,,400,150751,6207000203
80011995,02/19/19,,520,150751,6207000203
70004612,02/17/15,,232.9,150249,6207000203
70004485,02/16/15,,303.7,150583,6207000203
70005076,01/30/17,,61.7,150249,6207000203
70005076,01/30/17,,490,150249,6207000203
70004450,02/09/15,91100799,125,151468,6207000203
70004450,02/09/15,91100230,116,151468,6207000203
70004450,02/09/15,91100443,108,151468,6207000203
80011972,02/20/19,,900,150589,6207000203
80011972,02/20/19,,500,150589,6207000203
80011972,02/20/19,,400,150589,6207000203
80011972,02/20/19,,1900,150589,6207000203
80011972,02/20/19,,450,150589,6207000203
80011972,02/20/19,,750,150589,6207000203
80011992,02/20/19,,2200,150589,6207000203
80011992,02/20/19,,450,150589,6207000203
80012018,02/20/19,,350,150589,6207000203
80011992,02/20/19,,380,150589,6207000203
70005009,02/01/17,,845,155731,6207001403
70004485,02/19/15,,354.1,151365,6207000203
70004978,01/25/17,,-450,450466,6207000203
70004978,01/25/17,,310,450466,6207000203
70004268,02/19/14,,345.1,150249,6207000203
70004133,02/07/14,,338.9,153271,6207000203
70005388,02/19/19,,261.3,154206,6207000203
70005388,02/19/19,,80,154206,6207000201
70005387,02/19/19,,42.5,154206,6207000203
70005387,02/19/19,,20,154206,6207000201
70005378,02/20/19,91100174,19.5,151466,6207000203
70005378,02/20/19,91100495,44.3,151466,6207000203
80012052,02/20/19,,360,155632,6207000203
80012052,02/20/19,,25,155632,6207000203
80012052,02/20/19,,300,155632,6207000203
70005353,02/20/19,,38.6,151365,6207000203
80012037,02/20/19,,16.9,151365,6207000203
80012037,02/20/19,,67.7,151365,6207000203
80012037,02/20/19,,75.2,151365,6207000203
80012037,02/20/19,,16.9,151365,6207000203
80012037,02/20/19,,16,151365,6207000203
80012056,02/20/19,,3.8,151365,6207000203
80012056,02/20/19,,24.4,151365,6207000203
80012056,02/20/19,,157.9,151365,6207000203
80012056,02/20/19,,32.9,151365,6207000203
80012066,02/20/19,,112.8,151365,6207000203
80012056,02/20/19,,1220.9,150508,6207000203
80012056,02/20/19,,80.8,150508,6207000203
80012056,02/20/19,,145.4,150508,6207000203
80012056,02/20/19,,548.3,150508,6207000203
80012056,02/20/19,,70.4,150508,6207000203
80012056,02/20/19,,93.9,150508,6207000203
80012056,02/20/19,,117.4,150508,6207000203
80012056,02/20/19,,140.9,150508,6207000203
80012056,02/20/19,,375.6,150508,6207000203
80012056,02/20/19,,95.6,150508,6207000203
80012056,02/20/19,,18,150508,6207000203
80012056,02/20/19,,33,150508,6207000203
80012056,02/20/19,,46.8,150508,6207000203
80012056,02/20/19,,72.4,150508,6207000203
80012056,02/20/19,,110.3,150508,6207000203
80012056,02/20/19,,10.3,150508,6207000203
80012056,02/20/19,,47.7,150508,6207000203
80012056,02/20/19,,325.4,150508,6207000203
80012056,02/20/19,,64.7,150508,6207000203
80012056,02/20/19,,78.9,150508,6207000203
80012056,02/20/19,,55,150508,6207000203
80012056,02/20/19,,61.5,150508,6207000203
80012056,02/20/19,,31.6,150508,6207000203
80012056,02/20/19,,95.3,150508,6207000203
80012056,02/20/19,,108.3,150508,6207000203
80012043,02/20/19,,475,450466,6207000203
80012043,02/20/19,,380,450466,6207000203
70005378,02/20/19,,210.8,151365,6207000203
70005378,02/20/19,,206.8,151365,6207000203
70004267,02/20/14,,6.7,150249,6207000203
70004133,02/19/14,,69,150508,6207000203
70005370,02/21/19,,355.2,151365,6207000203
70005370,02/21/19,,24,151365,6207000203
70005370,02/21/19,,15,151365,6207000203
70004105,02/19/14,,45.1,151365,6207000203
70004105,02/19/14,,172.2,151365,6207000203
70005378,02/19/19,91100095,-39.1,151360,6207000203
70005378,02/19/19,91100021,-6.8,151360,6207000203
70005378,02/19/19,91100098,-12.9,151360,6207000203
80012019,02/21/19,,540,156389,6207000203
70005378,02/21/19,91100559,610,150374,6207000203
80007044,01/11/16,,350,450466,6207000201
70005378,02/20/19,91100095,30.9,151360,6207000203
70005378,02/20/19,91100021,24.8,151360,6207000203
70004688,01/27/16,,230,450466,6207000201
70005378,02/21/19,91100106,32,156086,6207000203
80007041,01/28/16,,500,450466,6207000201
70005388,02/21/19,,97.5,154206,6207000203
80007041,01/29/16,,800,450466,6207000201
80007041,01/29/16,,350,450466,6207000201
80007041,01/29/16,,300,450466,6207000201
70004660,02/04/16,,-669.3,151112,6207000201
70004660,01/29/16,,669.3,151112,6207000201
80007025,01/04/16,,180,450466,6207000201
80007100,01/31/16,,460,450466,6207001001
70004792,02/05/16,,132,150249,6207000203
80007077,02/08/16,,105.5,150249,6207000201
70004681,02/01/16,,70,156043,6207000200
70005378,02/21/19,,56.4,150583,6207000203
70005378,02/21/19,,19.9,150583,6207000203
70005378,02/21/19,,28,150583,6207000203
70005378,02/21/19,,99.5,150583,6207000203
70005378,02/21/19,,50,150583,6207000203
70005378,02/21/19,,50,150583,6207000203
70005378,02/21/19,,55,150583,6207000203
70005378,02/21/19,,30.4,150583,6207000203
70005378,02/21/19,,23.4,150583,6207000203
70005378,02/21/19,,18.6,150583,6207000203
70005378,02/21/19,,22.2,150583,6207000203
70005378,02/21/19,,22.8,150583,6207000203
70005378,02/21/19,,30.4,150583,6207000203
70005180,02/15/18,,114,151355,6207000200
70005186,02/15/18,,190,151355,6207000200
70005186,02/15/18,,15,151355,6207000203
70005181,02/15/18,,280,151355,6207000200
70005181,02/15/18,,9,151355,6207000203
70005179,02/15/18,,2731,151355,6207000200
70005178,02/15/18,,114,151355,6207000200
70005178,02/15/18,,10,151355,6207000203
70005378,02/21/19,,43.5,150583,6207000203
70005378,02/21/19,,47.1,150583,6207000203
70005378,02/21/19,,53.4,150583,6207000203
70005378,02/21/19,,120,150583,6207000203
70005378,02/21/19,,105.8,150583,6207000203
70005378,02/21/19,,66.4,150583,6207000203
70005378,02/21/19,,39,150583,6207000203
70005378,02/21/19,,18.3,150583,6207000203
70005378,02/21/19,,65.6,150583,6207000203
70005378,02/21/19,,43.8,150583,6207000203
70005378,02/21/19,,5,150583,6207000203
80007050,02/09/16,,260,151355,6207000203
70005335,02/22/19,,41.4,150993,6207000203
70005335,02/22/19,,30,150993,6207000203
70005321,02/22/19,,101,150993,6207000203
70005321,02/22/19,,63,150993,6207000203
70005321,02/22/19,,38,150993,6207000203
70005321,02/22/19,,18,150993,6207000203
70005327,02/22/19,,21.4,150993,6207000203
70005327,02/22/19,,25.3,150993,6207000203
70005327,02/22/19,,41.7,150993,6207000203
80006859,02/09/16,,172.5,151355,6207000203
80006859,02/09/16,,130.5,151355,6207000203
80006859,02/09/16,,29,151355,6207000203
80007050,02/09/16,,35,151355,6207000200
80007050,02/09/16,,455,151355,6207000200
80007050,02/09/16,,41,151355,6207000200
80007050,02/09/16,,205,151355,6207000200
70004803,02/09/16,,35,151355,6207000200
70004803,02/09/16,,41,151355,6207000200
80007600,02/01/17,,1950,150589,6207000202
70005207,02/13/18,,173.3,151046,6207000203
70005207,02/13/18,,146.7,151046,6207000203
70004460,02/17/15,,199.4,150508,6207000203
70005062,01/26/17,,29.4,150249,6207000203
70005077,01/26/17,,35.7,150249,6207000203
70005192,02/14/18,,70.2,150993,6207000203
70005192,02/14/18,,3.3,150993,6207000203
70005009,01/22/17,,3150,250263,6207001403
70005009,01/22/17,,360,250263,6207001403
70005009,01/22/17,,64,250263,6207001403
70004598,02/19/15,,1390,151240,6207000203
70005192,02/15/18,91101362,9,150249,6207000203
70005192,02/15/18,91101363,35.9,150249,6207000203
70005192,02/15/18,91101364,11.4,150249,6207000203
70005192,02/15/18,91101365,54.6,150249,6207000203
70005178,02/15/18,,22.3,150249,6207000203
70005193,02/15/18,,26.1,150249,6207000203
80007619,01/18/17,,950,150589,6207000203
80007601,01/18/17,,350,150589,6207000202
80007604,01/18/17,,450,150589,6207000203
70004990,01/25/17,,412.5,450466,6207000201
70004990,01/25/17,,160,450466,6207000201
70004978,01/25/17,,300,450466,6207000203
70005014,01/25/17,,200,450466,6207000201
70004990,01/25/17,,337.5,450466,6207000201
70004978,01/25/17,,450,450466,6207000203
70005225,02/13/18,,70,156043,6207000200
70005179,02/14/18,,636.5,151355,6207000200
70005180,02/15/18,,140,151355,6207000200
70004485,02/19/15,,552.9,150583,6207000203
70004804,02/05/16,,25,151355,6207000203
70005002,01/30/17,,300,450466,6207000201
70005003,01/30/17,,380,450466,6207000201
70005002,01/30/17,,300,450466,6207000203
70004978,01/30/17,,450,450466,6207000203
70004107,02/21/14,91101928,37.5,153144,6207000203
70005230,02/20/18,,2600,152930,6207000201
70005207,02/13/18,,-173.3,151046,6207000203
70005207,02/13/18,,-146.7,151046,6207000203
80012043,02/22/19,,5040,156593,6207000200
70005062,02/06/17,,710,151355,6207000200
70005062,02/06/17,,25,151355,6207000203
80012056,02/22/19,,800,152437,6207000201
80012056,02/22/19,,7727.3,152437,6207000201
80012056,02/22/19,,3920,152437,6207000201
80012056,02/22/19,,320,152437,6207000201
80012056,02/22/19,,480,152437,6207000201
70004799,02/05/16,,238.6,156091,6207000203
80007045,02/11/16,,136,150589,6207000200
70004705,02/11/16,,272,150589,6207001001
80007027,02/11/16,,272,150589,6207000200
80007041,02/11/16,,3808,150589,6207000200
80007045,02/11/16,,136,150589,6207000200
80007093,02/11/16,,272,150589,6207000200
70004710,02/11/16,,680,150589,6207000200
70004708,02/11/16,,680,150589,6207000200
70005207,02/13/18,,520,151046,6207000203
70005207,02/13/18,,440,151046,6207000203
70004678,02/11/16,,646,150589,6207000200
70004688,02/11/16,,272,150589,6207000200
70005235,02/20/18,91101929,72,153144,6207000203
80007077,02/11/16,,136,150589,6207000200
70005178,02/20/18,,20.6,150993,6207000203
70005176,02/20/18,,4.9,150993,6207000203
70005176,02/20/18,,7.2,150993,6207000203
80007028,02/11/16,,476,150589,6207000200
80007045,02/11/16,,136,150589,6207000200
70004705,02/11/16,,136,150589,6207001001
70004656,02/11/16,,272,150589,6207000200
80007042,02/11/16,,544,150589,6207000200
70004669,02/11/16,,1632,150589,6207000200
80007045,02/11/16,,952,150589,6207000200
70004655,02/11/16,,272,150589,6207000200
70004754,02/11/16,,340,150589,6207000200
80007100,02/11/16,,272,150589,6207000200
80007100,02/11/16,,272,150589,6207000200
80007099,02/11/16,,544,150589,6207000200
70004678,02/05/16,,149.5,151365,6207000203
70004678,02/05/16,,13.2,151365,6207000203
70005194,02/22/18,,76,151355,6207000200
70005194,02/22/18,,460,151355,6207000203
70005193,02/22/18,,190,151355,6207000200
70005193,02/22/18,,35,151355,6207000203
70005192,02/22/18,,304,151355,6207000200
70005192,02/22/18,,75,151355,6207000203
70005186,02/22/18,,114,151355,6207000200
70005186,02/22/18,,45,151355,6207000203
70005185,02/22/18,,114,151355,6207000200
70005181,02/22/18,,1016,151355,6207000200
70005181,02/22/18,,190,151355,6207000203
70005179,02/22/18,,114,151355,6207000200
70005178,02/22/18,,38,151355,6207000200
70005178,02/22/18,,7,151355,6207000203
70005174,02/22/18,,494,151355,6207000200
70005174,02/22/18,,50,151355,6207000203
70005185,02/22/18,,330,151355,6207000203
70005181,02/22/18,,155,151355,6207000203
70005179,02/22/18,,175,151355,6207000200
70004689,02/09/16,,160.1,150583,6207000203
70004689,02/09/16,,337.7,150583,6207000203
80007046,02/10/16,,80.8,151365,6207000203
70004689,02/10/16,,124.1,151365,6207000203
70005234,02/01/18,,-320,450466,6207000201
80011219,02/01/18,,-160,450466,6207000201
70005193,02/01/18,,-250,450466,6207000203
70005234,02/01/18,,-320,450466,1502000002
70005178,02/26/18,,31.8,150993,6207000203
70005178,02/26/18,,13.7,150993,6207000203
70004148,02/24/14,,377.8,153493,6207000203
70004148,02/24/14,,644.1,153493,6207000203
70004148,02/24/14,,95.4,153493,6207000203
70004145,02/04/14,,2,155180,6207000203
70004134,02/21/14,,180,155494,6207000203
80011072,02/12/18,,30366.2,155788,6207000201
70005245,02/08/18,,57.2,155180,6207000203
70005245,02/08/18,,50,155180,6207000201
80011072,02/12/18,,4620,155788,6207000201
80007040,02/10/16,91102075,760,151355,6207000203
70005194,03/01/18,,380,151355,6207000200
70005194,03/01/18,,151,151355,6207000203
70005193,03/01/18,,532,151355,6207000200
70005193,03/01/18,,46,151355,6207000203
80006859,02/09/16,,17.5,151355,6207000200
80006859,02/09/16,,122.5,151355,6207000200
70004139,02/21/14,,302,150583,6207000203
80006859,02/09/16,,20.5,151355,6207000200
70004140,02/21/14,,253.8,151937,6207000203
80006859,02/09/16,,143.5,151355,6207000200
80006859,02/09/16,,140,151355,6207000200
80006859,02/09/16,,164,151355,6207000200
80007046,02/09/16,,76.4,150508,6207000203
80007046,02/09/16,,62.5,150508,6207000203
80012056,02/22/19,,-7727.3,152437,6207000201
70005378,02/26/19,91101929,93.6,153144,6207000203
70005392,02/27/19,,32.4,155180,6207000203
70005392,02/27/19,,30,155180,6207000201
70005374,02/27/19,,206.8,151365,6207000203
70004668,02/09/16,,18.8,151365,6207000203
70004690,02/09/16,,328.5,150583,6207000203
70004690,02/09/16,,215.1,150583,6207000203
70005324,02/27/19,91102471,446,151046,6207000203
70004704,02/01/16,,90,155549,6207000201
70005396,02/26/19,,2040,150589,6207000200
70004110,02/24/14,,272,150589,6207000200
70004108,02/24/14,,170,150589,6207000200
80012034,02/26/19,,136,150589,6207000200
70004108,02/24/14,,102,150589,6207000200
80012046,02/26/19,,408,150589,6207000200
70004109,02/24/14,,408,150589,6207000200
80012036,02/26/19,,816,150589,6207000200
70004157,02/24/14,,578,150589,6207000200
80012056,02/26/19,,3264,150589,6207000200
70004193,02/24/14,,816,150589,6207000200
80012052,02/26/19,,5032,150589,6207000200
70004268,02/24/14,,88,150249,6207000203
70004103,02/24/14,,272,150589,6207000200
70005208,02/21/18,,300,150465,6207000200
80011240,02/21/18,,23,151365,6207000203
80011240,02/21/18,,11.8,151365,6207000203
80011240,02/21/18,,1.7,151365,6207000203
80011240,02/21/18,,0.4,151365,6207000203
80011240,02/21/18,,15.8,151365,6207000203
80011235,02/21/18,,142.9,151365,6207000203
80011235,02/21/18,,12.8,151365,6207000203
80011235,02/21/18,,4.1,151365,6207000203
70004105,02/24/14,,340,150589,6207000200
80011235,02/21/18,,700,151360,6207000203
80011235,02/21/18,,35,151360,6207000203
70004109,02/24/14,,272,150589,6207000200
70004108,02/24/14,,1224,150589,6207000200
70004107,02/24/14,,272,150589,6207000200
70004120,02/24/14,,578,150589,6207000200
70004159,02/24/14,,680,150589,6207000200
70004102,02/24/14,,136,150589,6207000200
70004102,02/24/14,,408,150589,6207000200
70004135,02/24/14,,255,150589,6207000200
70004109,02/24/14,,153,150589,6207000200
70004161,02/24/14,,102,150589,6207000200
70004124,02/24/14,,170,150589,6207000200
70004098,02/24/14,,204,150589,6207000200
70005258,02/22/18,,2448,150589,6207000200
70004107,02/24/14,,204,150589,6207000200
80011161,02/22/18,,816,150589,6207000200
80011234,02/22/18,,782,150589,6207000200
80011240,02/22/18,,680,150589,6207000200
70004135,02/24/14,,408,150589,6207000200
80011237,02/22/18,,1904,150589,6207000200
70004103,02/24/14,,272,150589,6207000200
80011236,02/22/18,,1224,150589,6207000200
70004130,02/24/14,,408,150589,6207000200
80011235,02/22/18,,680,150589,6207000200
70004205,02/24/14,,476,150589,6207000200
80011254,02/22/18,,680,150589,6207000200
70004099,02/24/14,,136,150589,6207000200
80011253,02/22/18,,408,150589,6207000200
70004104,02/24/14,,136,150589,6207000200
80011252,02/22/18,,408,150589,6207000200
80011251,02/22/18,,1088,150589,6207000200
80006409,02/24/14,,1088,150589,6207000200
80011250,02/22/18,,544,150589,6207000200
70004103,02/24/14,,544,150589,6207000200
80011248,02/22/18,,3434,150589,6207000200
80011247,02/22/18,,1156,150589,6207000200
70004116,02/24/14,,408,150589,6207000200
80011246,02/22/18,,1156,150589,6207000200
70004112,02/24/14,,612,150589,6207000200
80011245,02/22/18,,1088,150589,6207000200
70004120,02/24/14,,204,150589,6207000200
80011244,02/22/18,,408,150589,6207000200
70004167,02/24/14,,680,150589,6207000200
80011243,02/22/18,,680,150589,6207000200
70004159,02/24/14,,680,150589,6207000200
80011242,02/22/18,,408,150589,6207000200
70004107,02/24/14,,408,150589,6207000200
70004097,02/24/14,,272,150589,6207000200
80011164,02/22/18,,480,153334,6207000200
80011211,02/22/18,,720,153334,6207000200
70004135,02/24/14,,136,150589,6207000200
80011209,02/22/18,,480,153334,6207000200
70004103,02/24/14,,136,150589,6207000200
80011207,02/22/18,,480,153334,6207000200
70004268,02/14/14,91102008,220,151355,6207000203
80011206,02/22/18,,1380,153334,6207000200
80011199,02/22/18,,480,153334,6207000200
70004268,02/21/14,91102008,-220,151355,6207000203
80011222,02/22/18,,600,153334,6207000200
70004268,02/21/14,91101358,68.5,150249,6207000203
80011221,02/22/18,,840,153334,6207000200
80011220,02/22/18,,720,153334,6207000200
80011219,02/22/18,,720,153334,6207000200
80011249,02/22/18,,720,153334,6207000200
70004598,02/26/15,91101535,380,151355,6207000203
70004803,02/12/16,,70,151355,6207000200
70004803,02/12/16,,82,151355,6207000200
70004803,02/15/16,,165,151355,6207000203
80012021,02/27/19,,944.5,155421,6207000203
70004492,02/20/15,,576.3,250294,6207000203
70004492,02/20/15,,71.1,250294,6207000203
70004546,02/26/15,,200,150687,6297000000
70004546,02/26/15,,400,150687,6297000000
70004553,02/26/15,,640,150687,6297000000
70004563,02/26/15,,400,150687,6297000000
70004558,02/26/15,,320,150687,6297000000
70004554,02/26/15,,1120,150687,6297000000
70004553,02/26/15,,160,150687,6297000000
80007117,02/12/16,,1331.7,152119,6207000203
70004107,02/25/14,91101931,70.8,153144,6207000203
70004664,02/15/16,,140,155520,6207000203
70004133,02/18/14,,787.5,150583,6207000203
70004107,02/10/14,,180,150583,6207000203
70004133,02/21/14,,20.5,150583,6207000203
70004612,02/25/15,,74.2,150249,6207000203
70004612,02/25/15,,7.5,150249,6207000203
70004612,02/19/15,,35.6,150249,6207000203
70004598,02/19/15,,250,151355,6207000203
70004598,02/19/15,,360,151355,6207000203
70004598,02/19/15,91101197,580,151355,6207000203
70004485,02/20/15,,39.6,150583,6207000203
70004133,02/26/14,,128,151365,6207000203
70004674,02/11/16,,408,150589,6207000200
80007037,02/11/16,,680,150589,6207000200
80007114,02/11/16,,408,150589,6207000200
80007098,02/11/16,,952,150589,6207000200
70004710,02/11/16,,544,150589,6207000200
70004708,02/11/16,,544,150589,6207000200
80007103,02/11/16,,1088,150589,6207000200
70004678,02/11/16,,408,150589,6207000200
80007041,02/11/16,,408,150589,6207000200
80007102,02/10/16,,257.1,151360,6207000203
80007099,02/11/16,,135.4,151365,6207000203
80007099,02/11/16,,236.9,151365,6207000203
80007099,02/11/16,,79,151365,6207000203
80007101,02/10/16,,33,151365,6207000203
80007050,02/12/16,,70,151355,6207000200
80007050,02/12/16,,82,151355,6207000200
70004794,02/12/16,,35,151355,6207000200
70004794,02/12/16,,41,151355,6207000200
